sku,nombre_contifico,producto_madre_detectado,categoria_odoo_detectada,talla_detectada,manga_detectada,ancho_corbata_detectado,marca_detectada,color_detectado,barcode,precio,costo,stock_bpu,stock_tur,stock_bat,stock_total_contifico,estado,confidence,parser_rule
4DMW7060-468/L,CAMISA P/CABALLERO M/C INK PERRY ELLIS,,,,,,Perry Ellis,,797082972935,47.74,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DMW7071-126/XL,CAMISA P/CABALLERO M/C BRIGHT WHITE PERRY ELLIS,,,,,,Perry Ellis,Blanco,797082974441,47.74,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DMW7071-126/S,CAMISA P/CABALLERO M/C BRIGHT WHITE PERRY ELLIS,,,,,,Perry Ellis,Blanco,797082974410,47.74,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DMW7071-126/M,CAMISA P/CABALLERO M/C BRIGHT WHITE PERRY ELLIS,,,,,,Perry Ellis,Blanco,797082974427,47.74,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DMW7071-126/L,CAMISA P/CABALLERO M/C BRIGHT WHITE PERRY ELLIS,,,,,,Perry Ellis,Blanco,797082974434,47.74,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DMW7071-126/XXL,CAMISA P/CABALLERO M/C BRIGHT WHITE PERRY ELLIS,,,,,,Perry Ellis,Blanco,797082974458,47.74,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
5CFW8714-436/M,CAMISA P/CABALLERO M/L LT. BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453085645681,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
5CFW8714-436/L,CAMISA P/CABALLERO M/L LT. BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453085645698,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
5CFW8714-436/S,CAMISA P/CABALLERO M/L LT. BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453085645674,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
5CFW8714-436/XL,CAMISA P/CABALLERO M/L LT. BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453085645704,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
5CFW8713-126/M,CAMISA P/CABALLERO M/L BRIGHT WHITE PERRY ELLIS,CAMISA P/CABALLERO M/L BRIGHT WHITE PERRY ELLIS,Ropa / Hombres / Camisas,M,,,Perry Ellis,Blanco,7453085645643,50.35,0.00,3.00,0.00,0.00,3.00,ok,0.95,generic
5CFW8713-126/L,CAMISA P/CABALLERO M/L BRIGHT WHITE PERRY ELLIS,CAMISA P/CABALLERO M/L BRIGHT WHITE PERRY ELLIS,Ropa / Hombres / Camisas,L,,,Perry Ellis,Blanco,7453085645650,50.35,0.00,7.00,0.00,0.00,7.00,ok,0.95,generic
5CFW8713-126/S,CAMISA P/CABALLERO M/L BRIGHT WHITE PERRY ELLIS,CAMISA P/CABALLERO M/L BRIGHT WHITE PERRY ELLIS,Ropa / Hombres / Camisas,S,,,Perry Ellis,Blanco,7453085645636,50.35,0.00,0.00,0.00,0.00,0.00,ok,0.95,generic
5CFW8713-126/XL,CAMISA P/CABALLERO M/L BRIGHT WHITE PERRY ELLIS,CAMISA P/CABALLERO M/L BRIGHT WHITE PERRY ELLIS,Ropa / Hombres / Camisas,XL,,,Perry Ellis,Blanco,7453085645667,50.35,0.00,0.00,0.00,0.00,0.00,ok,0.95,generic
5CFW8711-499/L,CAMISA P/CABALLERO M/L BABY BLUE PERRY ELLIS,CAMISA P/CABALLERO M/L BABY BLUE PERRY ELLIS,Ropa / Hombres / Camisas,L,,,Perry Ellis,Azul,7453085645575,50.35,0.00,1.00,0.00,0.00,1.00,ok,0.95,generic
5CFW8711-499/M,CAMISA P/CABALLERO M/L BABY BLUE PERRY ELLIS,CAMISA P/CABALLERO M/L BABY BLUE PERRY ELLIS,Ropa / Hombres / Camisas,M,,,Perry Ellis,Azul,7453085645568,50.35,0.00,0.00,0.00,0.00,0.00,ok,0.95,generic
5CFW8711-499/XL,CAMISA P/CABALLERO M/L BABY BLUE PERRY ELLIS,CAMISA P/CABALLERO M/L BABY BLUE PERRY ELLIS,Ropa / Hombres / Camisas,XL,,,Perry Ellis,Azul,7453085645582,50.35,0.00,0.00,0.00,0.00,0.00,ok,0.95,generic
5CFW8711-499/S,CAMISA P/CABALLERO M/L BABY BLUE PERRY ELLIS,CAMISA P/CABALLERO M/L BABY BLUE PERRY ELLIS,Ropa / Hombres / Camisas,S,,,Perry Ellis,Azul,7453085645551,50.35,0.00,0.00,0.00,0.00,0.00,ok,0.95,generic
4DFW8594-436/XXL,CAMISA P/CABALLERO M/L LT. BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453097419133,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8594-436/XL,CAMISA P/CABALLERO M/L LT. BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453097419126,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8594-436/S,CAMISA P/CABALLERO M/L LT. BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453097419096,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8594-436/L,CAMISA P/CABALLERO M/L LT. BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453097419119,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8594-436/M,CAMISA P/CABALLERO M/L LT. BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453097419102,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8559-496/L,CAMISA P/CABALLERO M/L KENTUCKY BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453097420122,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8559-496/XL,CAMISA P/CABALLERO M/L KENTUCKY BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453097420139,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8559-496/S,CAMISA P/CABALLERO M/L KENTUCKY BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453097420108,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8559-496/M,CAMISA P/CABALLERO M/L KENTUCKY BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453097420115,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8559-496/XXL,CAMISA P/CABALLERO M/L KENTUCKY BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453097420146,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW7010-405/L,CAMISA P/CABALLERO M/L DARK SAPPHIRE PERRY ELLIS,,,,,,Perry Ellis,,030672102740,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW7010-405/S,CAMISA P/CABALLERO M/L DARK SAPPHIRE PERRY ELLIS,,,,,,Perry Ellis,,030672102726,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW7010-405/M,CAMISA P/CABALLERO M/L DARK SAPPHIRE PERRY ELLIS,,,,,,Perry Ellis,,030672102733,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW7010-405/XL,CAMISA P/CABALLERO M/L DARK SAPPHIRE PERRY ELLIS,,,,,,Perry Ellis,,030672102757,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW7010-405/XXL,CAMISA P/CABALLERO M/L DARK SAPPHIRE PERRY ELLIS,,,,,,Perry Ellis,,030672102764,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW4015-405/XXL,CAMISA P/CABALLERO M/L DARK SAPPHIRE PERRY ELLIS,,,,,,Perry Ellis,,030672101743,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW4015-405/XL,CAMISA P/CABALLERO M/L DARK SAPPHIRE PERRY ELLIS,,,,,,Perry Ellis,,030672101729,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW4015-405/L,CAMISA P/CABALLERO M/L DARK SAPPHIRE PERRY ELLIS,,,,,,Perry Ellis,,030672101712,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW4015-405/S,CAMISA P/CABALLERO M/L DARK SAPPHIRE PERRY ELLIS,,,,,,Perry Ellis,,030672101699,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW4015-405/M,CAMISA P/CABALLERO M/L DARK SAPPHIRE PERRY ELLIS,,,,,,Perry Ellis,,030672101705,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8552-496/M,CAMISA P/CABALLERO M/C KENTUCKY BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453097419867,47.74,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8552-496/XXL,CAMISA P/CABALLERO M/C KENTUCKY BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453097419898,47.74,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8552-496/XL,CAMISA P/CABALLERO M/C KENTUCKY BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453097419881,47.74,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8552-496/S,CAMISA P/CABALLERO M/C KENTUCKY BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453097419850,47.74,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8552-496/L,CAMISA P/CABALLERO M/C KENTUCKY BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453097419874,47.74,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8582-401/M,CAMISA P/CABALLERO M/L NAVY PERRY ELLIS,,,,,,Perry Ellis,Azul Marino,7453097420061,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8582-401/L,CAMISA P/CABALLERO M/L NAVY PERRY ELLIS,,,,,,Perry Ellis,Azul Marino,7453097420078,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8582-401/XL,CAMISA P/CABALLERO M/L NAVY PERRY ELLIS,,,,,,Perry Ellis,Azul Marino,7453097420085,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8582-401/XXL,CAMISA P/CABALLERO M/L NAVY PERRY ELLIS,,,,,,Perry Ellis,Azul Marino,7453097420092,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8582-401/S,CAMISA P/CABALLERO M/L NAVY PERRY ELLIS,,,,,,Perry Ellis,Azul Marino,7453097420054,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8575-405/L,CAMISA P/CABALLERO M/L DARK SAPPHIRE PERRY ELLIS,,,,,,Perry Ellis,,7453097418464,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8575-405/XXL,CAMISA P/CABALLERO M/L DARK SAPPHIRE PERRY ELLIS,,,,,,Perry Ellis,,7453097418488,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8575-405/XL,CAMISA P/CABALLERO M/L DARK SAPPHIRE PERRY ELLIS,,,,,,Perry Ellis,,7453097418471,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8575-405/M,CAMISA P/CABALLERO M/L DARK SAPPHIRE PERRY ELLIS,,,,,,Perry Ellis,,7453097418457,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8575-405/S,CAMISA P/CABALLERO M/L DARK SAPPHIRE PERRY ELLIS,,,,,,Perry Ellis,,7453097418440,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8573-496/XXL,CAMISA P/CABALLERO M/L KENTUCKY BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453097420597,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8573-496/L,CAMISA P/CABALLERO M/L KENTUCKY BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453097420573,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8573-496/XL,CAMISA P/CABALLERO M/L KENTUCKY BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453097420580,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8573-496/M,CAMISA P/CABALLERO M/L KENTUCKY BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453097420566,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8573-496/S,CAMISA P/CABALLERO M/L KENTUCKY BLUE PERRY ELLIS,,,,,,Perry Ellis,Azul,7453097420559,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8586-405/S,CAMISA P/CABALLERO DARK SAPPHIRE PERRY ELLIS,,,,,,Perry Ellis,,7453097419751,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8586-405/XXL,CAMISA P/CABALLERO DARK SAPPHIRE PERRY ELLIS,,,,,,Perry Ellis,,7453097419799,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8586-405/XL,CAMISA P/CABALLERO DARK SAPPHIRE PERRY ELLIS,,,,,,Perry Ellis,,7453097419782,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8586-405/L,CAMISA P/CABALLERO DARK SAPPHIRE PERRY ELLIS,,,,,,Perry Ellis,,7453097419775,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
4DFW8586-405/M,CAMISA P/CABALLERO DARK SAPPHIRE PERRY ELLIS,,,,,,Perry Ellis,,7453097419768,50.35,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0513-010.OP/38,PANTALON P/CABALLERO TRUE BLACK PENGUIN,Terno OPBB0513-010.OP,Ropa / Hombres / Pantalones,38,,,Original Penguin,Negro,7453096726553,56.43,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
OPBB0513-010.OP/36,PANTALON P/CABALLERO TRUE BLACK PENGUIN,Terno OPBB0513-010.OP,Ropa / Hombres / Pantalones,36,,,Original Penguin,Negro,7453096726546,56.43,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
OPBB0513-010.OP/34,PANTALON P/CABALLERO TRUE BLACK PENGUIN,Terno OPBB0513-010.OP,Ropa / Hombres / Pantalones,34,,,Original Penguin,Negro,7453096726539,56.43,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
OPBB0513-010.OP/31,PANTALON P/CABALLERO TRUE BLACK PENGUIN,Terno OPBB0513-010.OP,Ropa / Hombres / Pantalones,31,,,Original Penguin,Negro,7453096726508,56.43,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
OPBB0513-010.OP/33,PANTALON P/CABALLERO TRUE BLACK PENGUIN,Terno OPBB0513-010.OP,Ropa / Hombres / Pantalones,33,,,Original Penguin,Negro,7453096726522,56.43,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
OPBB0513-010.OP/32,PANTALON P/CABALLERO TRUE BLACK PENGUIN,Terno OPBB0513-010.OP,Ropa / Hombres / Pantalones,32,,,Original Penguin,Negro,7453096726515,56.43,0.00,2.00,0.00,0.00,2.00,ok,0.95,suit
OPBB0513-010.OP/30,PANTALON P/CABALLERO TRUE BLACK PENGUIN,Terno OPBB0513-010.OP,Ropa / Hombres / Pantalones,30,,,Original Penguin,Negro,7453096726492,56.43,0.00,0.00,0.00,0.00,0.00,ok,0.95,suit
OPBB0513-489.OP/38,PANTALON P/CABALLERO DARK DENIM PENGUIN,,,,,,Original Penguin,,7453096726829,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0513-489.OP/33,PANTALON P/CABALLERO DARK DENIM PENGUIN,,,,,,Original Penguin,,7453096726799,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0513-489.OP/30,PANTALON P/CABALLERO DARK DENIM PENGUIN,,,,,,Original Penguin,,7453096726768,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0513-489.OP/36,PANTALON P/CABALLERO DARK DENIM PENGUIN,,,,,,Original Penguin,,7453096726812,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0513-489.OP/34,PANTALON P/CABALLERO DARK DENIM PENGUIN,,,,,,Original Penguin,,7453096726805,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0513-489.OP/32,PANTALON P/CABALLERO DARK DENIM PENGUIN,,,,,,Original Penguin,,7453096726782,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0513-489.OP/31,PANTALON P/CABALLERO DARK DENIM PENGUIN,,,,,,Original Penguin,,7453096726775,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0513-413.OP/38,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,7453096726645,68.61,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0513-413.OP/32,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,7453096726607,68.61,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0513-413.OP/36,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,7453096726638,68.61,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0513-413.OP/33,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,7453096726614,68.61,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0513-413.OP/34,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,7453096726621,68.61,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0513-413.OP/31,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,7453096726591,68.61,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0513-413.OP/30,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,7453096726584,68.61,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0513-250.OP/34,PANTALON P/CABALLERO KELP PENGUIN,,,,,,Original Penguin,,7453096726713,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0513-250.OP/31,PANTALON P/CABALLERO KELP PENGUIN,,,,,,Original Penguin,,7453096726683,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0513-250.OP/36,PANTALON P/CABALLERO KELP PENGUIN,,,,,,Original Penguin,,7453096726720,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0513-250.OP/38,PANTALON P/CABALLERO KELP PENGUIN,,,,,,Original Penguin,,7453096726737,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0513-250.OP/33,PANTALON P/CABALLERO KELP PENGUIN,,,,,,Original Penguin,,7453096726706,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0513-250.OP/32,PANTALON P/CABALLERO KELP PENGUIN,,,,,,Original Penguin,,7453096726690,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0513-250.OP/30,PANTALON P/CABALLERO KELP PENGUIN,,,,,,Original Penguin,,7453096726676,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBF8013-413.OP/30,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,740670333496,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBF8013-413.OP/31,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,740670333502,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBF8013-413.OP/33,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,740670333526,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBF8013-413.OP/36,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,740670333540,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBF8013-413.OP/38,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,740670333557,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBF8013-413.OP/32,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,740670333519,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBF8013-413.OP/34,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,740670333533,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPHF8015-413.OP/38,BERMUDA P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,740670333915,47.74,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPHF8015-413.OP/36,BERMUDA P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,740670333908,47.74,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPHF8015-413.OP/34,BERMUDA P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,740670333892,47.74,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPHF8015-413.OP/33,BERMUDA P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,740670333885,47.74,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPHF8015-413.OP/32,BERMUDA P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,740670333878,47.74,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPHF8015-413.OP/31,BERMUDA P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,740670333861,47.74,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPHF8015-413.OP/30,BERMUDA P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,740670333854,47.74,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0512-413.OP/29,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,7453096726126,68.61,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0512-052.OP/38,PANTALON P/CABALLERO METAL PENGUIN,,,,,,Original Penguin,,7453096726461,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0512-052.OP/36,PANTALON P/CABALLERO METAL PENGUIN,,,,,,Original Penguin,,7453096726454,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0512-052.OP/34,PANTALON P/CABALLERO METAL PENGUIN,,,,,,Original Penguin,,7453096726447,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0512-052.OP/33,PANTALON P/CABALLERO METAL PENGUIN,,,,,,Original Penguin,,7453096726430,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0512-052.OP/32,PANTALON P/CABALLERO METAL PENGUIN,,,,,,Original Penguin,,7453096726423,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0512-052.OP/31,PANTALON P/CABALLERO METAL PENGUIN,,,,,,Original Penguin,,7453096726416,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBB0512-052.OP/30,PANTALON P/CABALLERO METAL PENGUIN,,,,,,Original Penguin,,7453096726409,56.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBS8019-413.OP/36,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,740670239194,65.13,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
OPBS8019-413.OP/33,PANTALON P/CABALLERO DARK SAPPHIRE PENGUIN,,,,,,Original Penguin,,740670239170,65.13,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
