External ID,Name,Product Type,Internal Reference,Barcode,Sales Price,Cost,Weight,Sales Description,Product Values
adams_cam_m_l_firenze_azul_s,CAMISA M/L FIRENZE AZUL,Goods,CAM-M/L-FIRENZE-AZUL/S,CAM-M/L-FIRENZE-AZUL/S,65.13,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,"Talla:S,Color:Azul"
adams_cam_m_l_firenze_cl_xs,CAMISA M/L FIRENZE CELESTE,Goods,CAM-M/L-FIRENZE-CL/XS,CAM-M/L-FIRENZE-CL/XS,60.90,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla:XS
adams_sl_051,H. CORBATA P/CABALLEROS LINEAS NEGRAS - CELESTES,Goods,SL-051,SL-051,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_pan_sl_029,PAÑUELO ROSADO PUNTOS NEGROS,Goods,PAN-SL-029,PAN-SL-029,10.00,0.00,0.0,Categoría sugerida: Sin Categoria,Color:Negro
adams_sl_015,H. CORBATA P/CABALLEROS AZUL LABRADO ROMBO,Goods,SL-015,SL-015,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Azul
adams_sl_029,H. CORBATA P/CABALLEROS ROSADO PUNTOS NEGROS,Goods,SL-029,SL-029,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Negro
adams_sl_014,H. CORBATA P/CABALLEROS VINO PUNTOS ROMBO,Goods,SL-014,SL-014,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Vino
adams_sl_027,H. CORBATA P/CABALLEROS BEIGE LABRADA,Goods,SL-027,SL-027,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_035,H. CORBATA P/CABALLEROS NEGRO LABRADO,Goods,SL-035,SL-035,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Negro
adams_sl_026,H. CORBATA P/CABALLEROS AZUL LABRADA,Goods,SL-026,SL-026,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Azul
adams_sl_046,H. CORBATA P/CABALLEROS NEGRO LABRADO,Goods,SL-046,SL-046,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Negro
adams_sl_045,H. CORBATA P/CABALLEROS CELESTE APLIQUE CUADROS,Goods,SL-045,SL-045,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_048,H. CORBATA P/CABALLEROS GRSI APLIQUE,Goods,SL-048,SL-048,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_049,H. CORBATA P/CABALLEROS VERDE LABRADA,Goods,SL-049,SL-049,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Verde
adams_sl_050,H. CORBATA P/CABALLEROS GRIS LABRADA ,Goods,SL-050,SL-050,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Gris
adams_sl_038,H. CORBATA P/CABALLEROS VINO LABRADO,Goods,SL-038,SL-038,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Vino
adams_sl_039,H. CORBATA P/CABALLEROS AMARILLO OSCURO LABRADO,Goods,SL-039,SL-039,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_042,H. CORBATA P/CABALLEROS NEGRO APLIQUES ROJOS,Goods,SL-042,SL-042,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Multicolor
adams_sl_036,H. CORBATA P/CABALLEROS NEGRO LABRADO,Goods,SL-036,SL-036,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Negro
adams_sl_037,H. CORBATA P/CABALLEROS AMARILLO LABRADO,Goods,SL-037,SL-037,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_034,H. CORBATA P/CABALLEROS NEGRO PUNTOS BLANCO,Goods,SL-034,SL-034,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Multicolor
adams_sl_041,H. CORBATA P/CABALLEROS AZUL LABRADO,Goods,SL-041,SL-041,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Azul
adams_sl_040,H. CORBATA P/CABALLEROS PERLA LABRADO,Goods,SL-040,SL-040,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_047,H. CORBATA P/CABALLEROS LILA LABRADA,Goods,SL-047,SL-047,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_044,H. CORBATA P/CABALLEROS VINO APLIQUE CUADROS,Goods,SL-044,SL-044,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Vino
adams_sl_043,H. CORBATA P/CABALLEROS BLANCO PUNTOS NEGROS,Goods,SL-043,SL-043,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Multicolor
adams_sl_011,H. CORBATA P/CABALLEROS NEGRA LABRADO,Goods,SL-011,SL-011,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_028,H. CORBATA P/CABALLEROS LILA LABRADA,Goods,SL-028,SL-028,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_032,H. CORBATA P/CABALLEROS BLANCA PUNTOS ROMBO,Goods,SL-032,SL-032,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_033,H. CORBATA P/CABALLEROS SALMON,Goods,SL-033,SL-033,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_019,H. CORBATA P/CABALLEROS AMARILLO PUNTOS ROMBO,Goods,SL-019,SL-019,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_022,H. CORBATA P/CABALLEROS CELESTE PUNTO ROMBO,Goods,SL-022,SL-022,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_031,H. CORBATA P/CABALLEROS NEGRA LABRADA,Goods,SL-031,SL-031,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_013,H. CORBATA P/CABALLEROS VINO LABRADA,Goods,SL-013,SL-013,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Vino
adams_sl_012,H. CORBATA P/CABALLEROS AZUL MARINO LABRADO,Goods,SL-012,SL-012,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Azul
adams_sl_016,H. CORBATA P/CABALLEROS NEGRA PUNTOS ROMBO,Goods,SL-016,SL-016,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_025,H. CORBATA P/CABALLEROS MORADA LABRADA,Goods,SL-025,SL-025,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_030,H. CORBATA P/CABALLEROS NARANJA LLANA,Goods,SL-030,SL-030,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_020,H. CORBATA P/CABALLEROS GRIS PUNTOS ROMBO,Goods,SL-020,SL-020,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Gris
adams_sl_021,H. CORBATA P/CABALLEROS ROSA PUNTOS ROMBO,Goods,SL-021,SL-021,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_017,H. CORBATA P/CABALLEROS ROJA PUNTOS ROMBO,Goods,SL-017,SL-017,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_018,H. CORBATA P/CABALLEROS VINO PUNTOS ROMBO,Goods,SL-018,SL-018,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Vino
adams_pan_sl_033,PAÑUELO SALMON,Goods,PAN-SL-033,PAN-SL-033,10.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pan_sl_034,PAÑUELO NEGRO PUNTOS BLANCOS,Goods,PAN-SL-034,PAN-SL-034,10.00,0.00,0.0,Categoría sugerida: Sin Categoria,Color:Multicolor
adams_sl_023,H. CORBATA P/CABALLEROS NEGRA LABRADA PUNTO,Goods,SL-023,SL-023,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_024,H. CORBATA P/CABALLEROS GRIS LABRADA PUNTOS,Goods,SL-024,SL-024,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Gris
adams_sl_007,H. CORBATA P/CABALLEROS AZUL LABRADO PUNTOS,Goods,SL-007,SL-007,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Azul
adams_sl_008,H. CORBATA P/CABALLEROS LINEAS VERDES - CELESTES,Goods,SL-008,SL-008,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Verde
adams_sl_009,H. CORBATA P/CABALLEROS AZUL MARINO,Goods,SL-009,SL-009,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Azul
adams_sl_010,H. CORBATA P/CABALLEROS AMARILLA LABRADO,Goods,SL-010,SL-010,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_001,H. CORBATA P/CABALLEROS DORADA DISEÑO,Goods,SL-001,SL-001,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_005,H. CORBATA P/CABALLEROS DORADO OSCURO DISEÑO,Goods,SL-005,SL-005,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_002,H. CORBATA P/CABALLEROS CELESTE DISEÑO,Goods,SL-002,SL-002,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_003,H. CORBATA P/CABALLEROS NEGRA,Goods,SL-003,SL-003,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_004,H. CORBATA P/CABALLEROS VINO,Goods,SL-004,SL-004,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Vino
adams_sl_006,H. CORBATA P/CABALLEROS DORADO NEGRA DISEÑO,Goods,SL-006,SL-006,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_ve_milenag_grn_m,VESTIDO MILENA GREEN,Goods,VE-MILENAG-GRN/M,VEMILENAGRN/M,52.96,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,"Talla:M,Color:Verde"
adams_lbpc_d04_207s_dkol_xl,CAMISA P/H M/L DK. OLIVE LONG BEACH,Goods,LBPC-D04-207S-DKOL/XL,0743682195601,50.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla:XL
adams_lbpc_d04_207s_dkol_m,CAMISA P/H M/L DK. OLIVE LONG BEACH,Goods,LBPC-D04-207S-DKOL/M,0743682195588,50.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla:M
adams_lbpc_d04_207s_dkol_l,CAMISA P/H M/L DK. OLIVE LONG BEACH,Goods,LBPC-D04-207S-DKOL/L,0743682195595,50.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla:L
adams_cuwff020_112_s,CAMISA M/C P/H BRILLIANT WHITE CUBAVERA,Goods,CUWFF020-112/S,051054427947,84.26,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:S,Color:Blanco"
adams_cuwff020_112_m,CAMISA M/C P/H BRILLIANT WHITE CUBAVERA,Goods,CUWFF020-112/M,051054427954,84.26,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:M,Color:Blanco"
adams_cuwff020_112_l,CAMISA M/C P/H BRILLIANT WHITE CUBAVERA,Goods,CUWFF020-112/L,051054427961,84.26,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:L,Color:Blanco"
adams_cuwfd040_112_xl,CAMISA P/H M/C BRILLIANT WHITE CUBAVERA,Goods,CUWFD040-112/XL,713610971133,106.87,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:XL,Color:Blanco"
adams_cuwfd040_112_s,CAMISA P/H M/C BRILLIANT WHITE CUBAVERA,Goods,CUWFD040-112/S,713610971102,106.87,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:S,Color:Blanco"
adams_fa_35_1071_sd_46,Leva FA-35-1071-SD,Goods,FA-35-1071-SD/46,0743682310103,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla:46
adams_fa_35_1071_sd_42,Leva FA-35-1071-SD,Goods,FA-35-1071-SD/42,0743682310080,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla:42
adams_cuwff020_112_xl,CAMISA M/C P/H BRILLIANT WHITE CUBAVERA,Goods,CUWFF020-112/XL,051054427978,84.26,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:XL,Color:Blanco"
adams_cuwmf006_119_m,CAMISA M/C P/H EGRET CUBAVERA,Goods,CUWMF006-119/M,738946427994,85.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla:M
adams_cuwmf006_119_s,CAMISA M/C P/H EGRET CUBAVERA,Goods,CUWMF006-119/S,738946427987,85.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla:S
adams_cuwmf006_119_l,CAMISA M/C P/H EGRET CUBAVERA,Goods,CUWMF006-119/L,738946428007,85.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla:L
adams_fa_35_1071_sd_44,Leva FA-35-1071-SD,Goods,FA-35-1071-SD/44,0743682310097,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla:44
adams_fa_35_1071_wi_40,Leva FA-35-1071-WI,Goods,FA-35-1071-WI/40,0743682310134,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,"Talla:40,Color:Vino"
adams_fa_35_1071_sd_36,Leva FA-35-1071-SD,Goods,FA-35-1071-SD/36,0743682310059,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla:36
adams_fa_35_1073_sk_44,Leva FA-35-1073-SK,Goods,FA-35-1073-SK/44,0743682310554,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla:44
adams_fa_35_1073_sk_42,Leva FA-35-1073-SK,Goods,FA-35-1073-SK/42,0743682310547,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla:42
adams_cuwmf006_119_xl,CAMISA M/C P/H EGRET CUBAVERA,Goods,CUWMF006-119/XL,738946428014,85.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla:XL
adams_fa_35_1071_wi_46,Leva FA-35-1071-WI,Goods,FA-35-1071-WI/46,0743682310165,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,"Talla:46,Color:Vino"
adams_fa_35_1071_wi_44,Leva FA-35-1071-WI,Goods,FA-35-1071-WI/44,0743682310158,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,"Talla:44,Color:Vino"
adams_fa_35_1071_wi_42,Leva FA-35-1071-WI,Goods,FA-35-1071-WI/42,0743682310141,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,"Talla:42,Color:Vino"
adams_fa_35_1071_sd_40,Leva FA-35-1071-SD,Goods,FA-35-1071-SD/40,0743682310073,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla:40
adams_fa_35_1071_wi_38,Leva FA-35-1071-WI,Goods,FA-35-1071-WI/38,0743682310127,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,"Talla:38,Color:Vino"
adams_fa_35_1071_sd_38,Leva FA-35-1071-SD,Goods,FA-35-1071-SD/38,0743682310066,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla:38
adams_fa_35_1071_wi_36,Leva FA-35-1071-WI,Goods,FA-35-1071-WI/36,0743682310110,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,"Talla:36,Color:Vino"
adams_fa_35_1073_wi_42,Leva FA-35-1073-WI,Goods,FA-35-1073-WI/42,0743682310646,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,"Talla:42,Color:Vino"
adams_fa_35_1073_wi_40,Leva FA-35-1073-WI,Goods,FA-35-1073-WI/40,0743682310639,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,"Talla:40,Color:Vino"
adams_fa_35_1073_sk_40,Leva FA-35-1073-SK,Goods,FA-35-1073-SK/40,0743682310530,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla:40
adams_fa_35_1073_wi_46,Leva FA-35-1073-WI,Goods,FA-35-1073-WI/46,0743682310660,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,"Talla:46,Color:Vino"
adams_fa_35_1073_sk_36,Leva FA-35-1073-SK,Goods,FA-35-1073-SK/36,0743682310516,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla:36
adams_fa_35_1073_wi_36,Leva FA-35-1073-WI,Goods,FA-35-1073-WI/36,0743682310615,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,"Talla:36,Color:Vino"
adams_fa_35_1073_sk_38,Leva FA-35-1073-SK,Goods,FA-35-1073-SK/38,0743682310523,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla:38
adams_fa_35_1073_wi_38,Leva FA-35-1073-WI,Goods,FA-35-1073-WI/38,0743682310622,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,"Talla:38,Color:Vino"
adams_fa_35_1073_sk_46,Leva FA-35-1073-SK,Goods,FA-35-1073-SK/46,0743682310561,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla:46
adams_fa_35_1073_wi_44,Leva FA-35-1073-WI,Goods,FA-35-1073-WI/44,0743682310653,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,"Talla:44,Color:Vino"
adams_cuwfd040_112_l,CAMISA P/H M/C BRILLIANT WHITE CUBAVERA,Goods,CUWFD040-112/L,713610971126,106.87,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:L,Color:Blanco"
adams_cuwfd040_112_m,CAMISA P/H M/C BRILLIANT WHITE CUBAVERA,Goods,CUWFD040-112/M,713610971119,106.87,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:M,Color:Blanco"
adams_lbpc_d04_216s_wh_m,CAMISA P/H M/L WHITE LONG BEACH,Goods,LBPC-D04-216S-WH/M,0743682196547,50.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:M,Color:Blanco"
adams_lbpc_d04_217s_wh_m,CAMISA P/H M/L WHITE LONG BEACH,Goods,LBPC-D04-217S-WH/M,0743682196783,50.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:M,Color:Blanco"
adams_lbpc_c03_232s_nv_l,CAMISA P/H M/C NAVY LONG BEACH,Goods,LBPC-C03-232S-NV/L,743682044398,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:L,Color:Azul Marino"
adams_lbpc_d04_217s_wh_xl,CAMISA P/H M/L WHITE LONG BEACH,Goods,LBPC-D04-217S-WH/XL,0743682196806,50.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:XL,Color:Blanco"
adams_lbpc_c03_232s_iv_m,CAMISA P/H M/C IVORY LONG BEACH,Goods,LBPC-C03-232S-IV/M,743682044343,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla:M
adams_lbpc_b03_102s_wh_s,CAMISA P/H M/C WHITE LONG BEACH,Goods,LBPC-B03-102S-WH/S,7448336185160,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:S,Color:Blanco"
adams_lbpc_b03_102s_wh_xl,CAMISA P/H M/C WHITE LONG BEACH,Goods,LBPC-B03-102S-WH/XL,7448339665669,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:XL,Color:Blanco"
adams_lbpc_c03_232s_iv_s,CAMISA P/H M/C IVORY LONG BEACH,Goods,LBPC-C03-232S-IV/S,743682044336,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla:S
adams_lbpc_b03_102s_wh_m,CAMISA P/H M/C WHITE LONG BEACH,Goods,LBPC-B03-102S-WH/M,7448335844808,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:M,Color:Blanco"
adams_fa_20_678u_ch_30,Terno FA-20-678U-CH,Goods,FA-20-678U-CH/30,0743682127619,56.43,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,Talla:30
adams_fa_20_678u_ch_32,Terno FA-20-678U-CH,Goods,FA-20-678U-CH/32,0743682127626,56.43,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,Talla:32
adams_fa_20_678u_ch_34,Terno FA-20-678U-CH,Goods,FA-20-678U-CH/34,0743682127633,56.43,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,Talla:34
adams_lbpc_c03_232s_nv_m,CAMISA P/H M/C NAVY LONG BEACH,Goods,LBPC-C03-232S-NV/M,743682044381,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:M,Color:Azul Marino"
adams_lbpc_c03_232s_nv_s,CAMISA P/H M/C NAVY LONG BEACH,Goods,LBPC-C03-232S-NV/S,743682044374,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:S,Color:Azul Marino"
adams_lbpc_d04_217s_wh_l,CAMISA P/H M/L WHITE LONG BEACH,Goods,LBPC-D04-217S-WH/L,0743682196790,50.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:L,Color:Blanco"
adams_fa_35_1073_nv_36,Leva FA-35-1073-NV,Goods,FA-35-1073-NV/36,0743682310318,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,"Talla:36,Color:Azul Marino"
adams_fa_35_1073_nv_38,Leva FA-35-1073-NV,Goods,FA-35-1073-NV/38,0743682310312,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,"Talla:38,Color:Azul Marino"
adams_fa_35_1073_nv_40,Leva FA-35-1073-NV,Goods,FA-35-1073-NV/40,0743682310332,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,"Talla:40,Color:Azul Marino"
adams_fa_35_1073_nv_42,Leva FA-35-1073-NV,Goods,FA-35-1073-NV/42,0743682310349,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,"Talla:42,Color:Azul Marino"
adams_fa_35_1073_nv_44,Leva FA-35-1073-NV,Goods,FA-35-1073-NV/44,0743682310356,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,"Talla:44,Color:Azul Marino"
adams_fa_35_1073_nv_46,Leva FA-35-1073-NV,Goods,FA-35-1073-NV/46,0743682310363,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,"Talla:46,Color:Azul Marino"
adams_lbpc_d04_207s_dkol_s,CAMISA P/H M/L DK. OLIVE LONG BEACH,Goods,LBPC-D04-207S-DKOL/S,0743682195571,50.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla:S
adams_lbpc_d04_213s_nv_l,CAMISA P/H M/L NAVY LONG BEACH,Goods,LBPC-D04-213S-NV/L,0743682196073,50.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:L,Color:Azul Marino"
adams_lbpc_d04_213s_nv_m,CAMISA P/H M/L NAVY LONG BEACH,Goods,LBPC-D04-213S-NV/M,0743682196066,50.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:M,Color:Azul Marino"
adams_lbpc_d04_213s_nv_s,CAMISA P/H M/L NAVY LONG BEACH,Goods,LBPC-D04-213S-NV/S,0743682196059,50.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:S,Color:Azul Marino"
adams_lbpc_d04_216s_wh_l,CAMISA P/H M/L WHITE LONG BEACH,Goods,LBPC-D04-216S-WH/L,0743682196554,50.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:L,Color:Blanco"
adams_lbpc_d04_213s_nv_xl,CAMISA P/H M/L NAVY LONG BEACH,Goods,LBPC-D04-213S-NV/XL,0743682196080,50.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:XL,Color:Azul Marino"
adams_fa_35_1071_ht_38,Leva FA-35-1071-HT,Goods,FA-35-1071-HT/38,0743682309909,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla:38
adams_fa_35_1071_ht_36,Leva FA-35-1071-HT,Goods,FA-35-1071-HT/36,0743682309893,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla:36
adams_fa_20_678u_ch_40,Terno FA-20-678U-CH,Goods,FA-20-678U-CH/40,0743682127664,56.43,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,Talla:40
adams_fa_20_678u_ch_38,Terno FA-20-678U-CH,Goods,FA-20-678U-CH/38,0743682127657,56.43,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,Talla:38
adams_fa_35_1071_ht_42,Leva FA-35-1071-HT,Goods,FA-35-1071-HT/42,0743682309923,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla:42
adams_fa_35_1071_ht_44,Leva FA-35-1071-HT,Goods,FA-35-1071-HT/44,0743682309930,165.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Levas,Talla:44
adams_lbpc_c03_232s_iv_xl,CAMISA P/H M/C IVORY LONG BEACH,Goods,LBPC-C03-232S-IV/XL,743682044367,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla:XL
adams_cuwsf021_119_s,CAMISA M/C P/H EGRET CUBAVERA,Goods,CUWSF021-119/S,713610972130,86.87,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla:S
adams_cuwsf021_119_m,CAMISA M/C P/H EGRET CUBAVERA,Goods,CUWSF021-119/M,713610972147,86.87,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla:M
adams_cuwsf021_119_l,CAMISA M/C P/H EGRET CUBAVERA,Goods,CUWSF021-119/L,713610972154,86.87,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla:L
adams_cuwsf021_119_xl,CAMISA M/C P/H EGRET CUBAVERA,Goods,CUWSF021-119/XL,713610972161,86.87,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,Talla:XL
adams_cuwsp501_475l_xl,CAMISA P/H M/C LT. BLUE CUBAVERA,Goods,CUWSP501-475L/XL,0743682135478,90.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:XL,Color:Azul"
adams_cuwsp501_475l_s,CAMISA P/H M/C LT. BLUE CUBAVERA,Goods,CUWSP501-475L/S,0743682135447,90.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:S,Color:Azul"
adams_cuwsp501_475l_m,CAMISA P/H M/C LT. BLUE CUBAVERA,Goods,CUWSP501-475L/M,0743682135454,90.35,0.00,0.0,Categoría sugerida: Ropa / Hombres / Camisas,"Talla:M,Color:Azul"
